epoch,iter,iter_time,learning_rate,loss,step,val_loss,val_ppl
0,5,0.2460852563381195,9.99958128818542e-06,0.6193457245826721,5,,
0,10,0.25237489491701126,9.997880391627768e-06,0.26402145624160767,10,,
0,15,0.24869368225336075,9.994871585608636e-06,0.15497423708438873,15,,
0,20,0.24584786221385002,9.990555657510985e-06,0.10969727486371994,20,,
0,25,0.2442924566566944,9.98493373678225e-06,0.24083608388900757,25,,
0,30,0.24960380606353283,9.978007294638777e-06,0.10735014826059341,30,,
0,35,0.25220021791756153,9.969778143680807e-06,0.11910639703273773,35,,
0,40,0.2518323566764593,9.960248437418137e-06,0.23855745792388916,40,,
0,45,0.2455480955541134,9.94942066970657e-06,0.09380395710468292,45,,
0,50,0.25098439306020737,9.93729767409527e-06,0.10643570125102997,50,,
0,55,0.24774626456201077,9.923882623085262e-06,0.11186479777097702,55,,
0,60,0.24760650657117367,9.909179027299207e-06,0.12926329672336578,60,,
0,65,0.476128913462162,9.89319073456269e-06,0.2202014923095703,65,,
0,70,0.24648937210440636,9.875921928897276e-06,0.21877920627593994,70,,
0,75,0.43425624445080757,9.857377129425586e-06,0.11268378794193268,75,,
0,80,0.2479674555361271,9.837561189188663e-06,0.300556480884552,80,,
0,85,0.2507789172232151,9.816479293875978e-06,0.23930251598358154,85,,
0,90,0.2493063472211361,9.794136960468369e-06,0.15142185986042023,90,,
0,95,0.2495048437267542,9.770540035794283e-06,0.161483034491539,95,,
0,100,0.24618646316230297,9.745694694999709e-06,0.13930213451385498,100,,
0,105,0.24876981414854527,9.719607439932182e-06,0.06897006928920746,105,,
0,110,0.24806544743478298,9.692285097439295e-06,0.057624369859695435,110,,
0,115,0.25043654441833496,9.66373481758216e-06,0.08999773114919662,115,,
0,120,0.24569246359169483,9.633964071764303e-06,0.09987149387598038,120,,
0,125,0.24735241942107677,9.602980650776435e-06,0.13476453721523285,125,,
0,130,0.24685262329876423,9.57079266275766e-06,0.0865069255232811,130,,
0,135,0.39339908957481384,9.537408531073647e-06,0.1034817099571228,135,,
0,140,0.24762886203825474,9.502836992112271e-06,0.057175420224666595,140,,
0,145,0.2492454443126917,9.467087092997391e-06,0.04524644464254379,145,,
0,150,0.24832903780043125,9.43016818922126e-06,0.20913365483283997,150,,
0,155,0.24593027867376804,9.392089942196271e-06,0.15486526489257812,155,,
0,160,0.42209302820265293,9.352862316726635e-06,0.08646202832460403,160,,
0,165,0.24591547064483166,9.312495578400657e-06,0.09183051437139511,165,,
0,170,0.24698679335415363,9.271000290904307e-06,0.09610488265752792,170,,
0,175,0.2508000824600458,9.228387313256786e-06,0.11079536378383636,175,,
,,,,,179,0.08989069610834122,1.0940546927338468
0,180,0.26351248472929,9.184667796968789e-06,0.050007741898298264,180,,
0,185,0.2621025647968054,9.139853183124247e-06,0.13443826138973236,185,,
0,190,0.806430708616972,9.093955199386252e-06,0.11513679474592209,190,,
0,195,0.25683438032865524,9.046985856928046e-06,0.07969529926776886,195,,
0,200,0.2556392252445221,8.998957447289758e-06,0.11595990508794785,200,,
0,205,0.25734591111540794,8.949882539161802e-06,0.09716133773326874,205,,
0,210,0.2547000516206026,8.89977397509575e-06,0.1433963030576706,210,,
0,215,0.25850376673042774,8.848644868143514e-06,0.2614738345146179,215,,
0,220,0.25821657478809357,8.796508598425773e-06,0.098552405834198,220,,
0,225,0.25359017588198185,8.74337880963047e-06,0.15272367000579834,225,,
0,230,0.2631181515753269,8.68926940544236e-06,0.07353854179382324,230,,
0,235,0.25481843389570713,8.634194545904538e-06,0.2638248801231384,235,,
0,240,0.2538859602063894,8.578168643712835e-06,0.09142812341451645,240,,
0,245,0.25547048822045326,8.521206360444119e-06,0.05015268549323082,245,,
0,250,0.25640512630343437,8.463322602719481e-06,0.07016616314649582,250,,
0,255,0.25684869661927223,8.40453251830326e-06,0.2102319598197937,255,,
0,260,0.2599240243434906,8.344851492139003e-06,0.04514515399932861,260,,
0,265,0.25561457499861717,8.284295142323313e-06,0.07761531323194504,265,,
0,270,0.2558583952486515,8.222879316018724e-06,0.08196769654750824,270,,
0,275,0.3238601628690958,8.160620085306602e-06,0.06382661312818527,275,,
0,280,0.25561785511672497,8.097533742981198e-06,0.009897489100694656,280,,
0,285,0.25423768907785416,8.033636798285937e-06,0.11790041625499725,285,,
0,290,0.2586077656596899,7.968945972593084e-06,0.2970837652683258,290,,
0,295,0.26815236546099186,7.903478195027853e-06,0.09675662219524384,295,,
0,300,0.2568403873592615,7.837250598038205e-06,0.09069326519966125,300,,
0,305,0.25715070217847824,7.770280512911392e-06,0.05699543282389641,305,,
0,310,0.26525758393108845,7.702585465238485e-06,0.013737066648900509,310,,
0,315,0.26002055034041405,7.634183170328055e-06,0.09018228203058243,315,,
0,320,0.25502328388392925,7.565091528570207e-06,0.12640543282032013,320,,
0,325,0.2565832268446684,7.495328620752171e-06,0.09336104989051819,325,,
0,330,0.26124378107488155,7.424912703326692e-06,0.06421012431383133,330,,
0,335,0.25848819501698017,7.353862203634447e-06,0.044560421258211136,335,,
0,340,0.2552886176854372,7.282195715081743e-06,0.1239246055483818,340,,
0,345,0.2558615431189537,7.209931992274753e-06,0.101325623691082,345,,
0,350,0.25454744696617126,7.1370899461115724e-06,0.03345048800110817,350,,
0,355,0.25712381303310394,7.063688638833373e-06,0.05245053768157959,355,,
,,,,,357,0.07651691138744354,1.0795204463713195
1,360,0.3321153372526169,6.9897472790359534e-06,0.030756449326872826,360,,
1,365,0.2552599236369133,6.915285216642973e-06,0.03997524082660675,365,,
